"","Time","Day_of_week","X466910","X466920","X466930","C0A980","C0A9A0","C0A9B0","C0A9C0","C0A9E0","C0A9F0","C0AC40","C0AC70","C0AC80","C0AH40","C0AH70","C1A730","C1AC50"
"29287","2018/5/5 06:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29288","2018/5/5 07:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29289","2018/5/5 08:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29290","2018/5/5 09:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29291","2018/5/5 10:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29292","2018/5/5 11:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29293","2018/5/5 12:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29294","2018/5/5 13:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29295","2018/5/5 14:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29296","2018/5/5 15:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29297","2018/5/5 16:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29298","2018/5/5 17:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29299","2018/5/5 18:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29300","2018/5/5 19:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29301","2018/5/5 20:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29302","2018/5/5 21:00","Sat","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0"
"29303","2018/5/5 22:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29304","2018/5/5 23:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29305","2018/5/6 00:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29306","2018/5/6 01:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29307","2018/5/6 02:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29308","2018/5/6 03:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29309","2018/5/6 04:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29310","2018/5/6 05:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29311","2018/5/6 06:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29312","2018/5/6 07:00","Sun","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0"
"29313","2018/5/6 08:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29314","2018/5/6 09:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29315","2018/5/6 10:00","Sun","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0"
"29316","2018/5/6 11:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29317","2018/5/6 12:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29318","2018/5/6 13:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29319","2018/5/6 14:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29320","2018/5/6 15:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29321","2018/5/6 16:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29322","2018/5/6 17:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29323","2018/5/6 18:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29324","2018/5/6 19:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29325","2018/5/6 20:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29326","2018/5/6 21:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29327","2018/5/6 22:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29328","2018/5/6 23:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29329","2018/5/7 00:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29330","2018/5/7 01:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29331","2018/5/7 02:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29332","2018/5/7 03:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29333","2018/5/7 04:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29334","2018/5/7 05:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29335","2018/5/7 06:00","Mon","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0"
"29336","2018/5/7 07:00","Mon","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0"
"29337","2018/5/7 08:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29338","2018/5/7 09:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29339","2018/5/7 10:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29340","2018/5/7 11:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29341","2018/5/7 12:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"29342","2018/5/7 13:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"29343","2018/5/7 14:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"29344","2018/5/7 15:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"29345","2018/5/7 16:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"29346","2018/5/7 17:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"29347","2018/5/7 18:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"29348","2018/5/7 19:00","Mon","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","0"
"29349","2018/5/7 20:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"29350","2018/5/7 21:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"29351","2018/5/7 22:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"29352","2018/5/7 23:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"29353","2018/5/8 00:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"29354","2018/5/8 01:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"2","0"
"29355","2018/5/8 02:00","Tue","12.5","18.2","6","7.5","15.5","7.5","11","13","17","9.5","11.5","9","14",NA,"38.5","8"
"29356","2018/5/8 03:00","Tue","6","4.8","5.6","4","5.5","5","7","4.5","5.5","4.5","5","5.5","8",NA,"16.5","4.5"
"29357","2018/5/8 04:00","Tue","5.5","5.2","7.2","5","5.5","6","5.5","5.5","6","5.5","5","6","6.5",NA,"6.5","4"
"29358","2018/5/8 05:00","Tue","2.5","3.1","3.6","2.5","3","2.5","3","3","3.5","2","4","4","3",NA,"1.5","2"
"29359","2018/5/8 06:00","Tue","0","0.3","0","0","0","0","0","0","0","0.5","0","0.5","0",NA,"0","0"
"29360","2018/5/8 07:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"29361","2018/5/8 08:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"29362","2018/5/8 09:00","Tue","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","0"
"29363","2018/5/8 10:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0"
"29364","2018/5/8 11:00","Tue","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0",NA,"0","0"
"29365","2018/5/8 12:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0"
"29366","2018/5/8 13:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29367","2018/5/8 14:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29368","2018/5/8 15:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29369","2018/5/8 16:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29370","2018/5/8 17:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29371","2018/5/8 18:00","Tue","1.5","0","0.4","0","0","0","0","0","0","1","0","1","1","0","0","0.5"
"29372","2018/5/8 19:00","Tue","1","0.5","0.1","1","0","0.5","0.5","0","0","0.5","0.5","0.5","0","0","0","0"
"29373","2018/5/8 20:00","Tue","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29374","2018/5/8 21:00","Tue","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0"
"29375","2018/5/8 22:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29376","2018/5/8 23:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29377","2018/5/9 00:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29378","2018/5/9 01:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29379","2018/5/9 02:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29380","2018/5/9 03:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29381","2018/5/9 04:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29382","2018/5/9 05:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29383","2018/5/9 06:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29384","2018/5/9 07:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29385","2018/5/9 08:00","Wed","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0"
"29386","2018/5/9 09:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0"
"29387","2018/5/9 10:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29388","2018/5/9 11:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0"
"29389","2018/5/9 12:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0.5","0"
"29390","2018/5/9 13:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29391","2018/5/9 14:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29392","2018/5/9 15:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29393","2018/5/9 16:00","Wed","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0"
"29394","2018/5/9 17:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29395","2018/5/9 18:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29396","2018/5/9 19:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29397","2018/5/9 20:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29398","2018/5/9 21:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29399","2018/5/9 22:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29400","2018/5/9 23:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29401","2018/5/10 00:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29402","2018/5/10 01:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29403","2018/5/10 02:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29404","2018/5/10 03:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29405","2018/5/10 04:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29406","2018/5/10 05:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29407","2018/5/10 06:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29408","2018/5/10 07:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29409","2018/5/10 08:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29410","2018/5/10 09:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29411","2018/5/10 10:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29412","2018/5/10 11:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29413","2018/5/10 12:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29414","2018/5/10 13:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29415","2018/5/10 14:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29416","2018/5/10 15:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29417","2018/5/10 16:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29418","2018/5/10 17:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29419","2018/5/10 18:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29420","2018/5/10 19:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29421","2018/5/10 20:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29422","2018/5/10 21:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29423","2018/5/10 22:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29424","2018/5/10 23:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29425","2018/5/11 00:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29426","2018/5/11 01:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29427","2018/5/11 02:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29428","2018/5/11 03:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29429","2018/5/11 04:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29430","2018/5/11 05:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29431","2018/5/11 06:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29432","2018/5/11 07:00","Fri","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0"
"29433","2018/5/11 08:00","Fri","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0"
"29434","2018/5/11 09:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29435","2018/5/11 10:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29436","2018/5/11 11:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29437","2018/5/11 12:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29438","2018/5/11 13:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29439","2018/5/11 14:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29440","2018/5/11 15:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29441","2018/5/11 16:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29442","2018/5/11 17:00","Fri","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0"
"29443","2018/5/11 18:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29444","2018/5/11 19:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29445","2018/5/11 20:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29446","2018/5/11 21:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29447","2018/5/11 22:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29448","2018/5/11 23:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29449","2018/5/12 00:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29450","2018/5/12 01:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29451","2018/5/12 02:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29452","2018/5/12 03:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29453","2018/5/12 04:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29454","2018/5/12 05:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29455","2018/5/12 06:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29456","2018/5/12 07:00","Sat","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0"
"29457","2018/5/12 08:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29458","2018/5/12 09:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29459","2018/5/12 10:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29460","2018/5/12 11:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29461","2018/5/12 12:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29462","2018/5/12 13:00","Sat","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0"
"29463","2018/5/12 14:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29464","2018/5/12 15:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29465","2018/5/12 16:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29466","2018/5/12 17:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29467","2018/5/12 18:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29468","2018/5/12 19:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29469","2018/5/12 20:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29470","2018/5/12 21:00","Sat","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0"
"29471","2018/5/12 22:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29472","2018/5/12 23:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29473","2018/5/13 00:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29474","2018/5/13 01:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29475","2018/5/13 02:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29476","2018/5/13 03:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29477","2018/5/13 04:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29478","2018/5/13 05:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29479","2018/5/13 06:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29480","2018/5/13 07:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29481","2018/5/13 08:00","Sun","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0"
"29482","2018/5/13 09:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29483","2018/5/13 10:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29484","2018/5/13 11:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29485","2018/5/13 12:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29486","2018/5/13 13:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29487","2018/5/13 14:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29488","2018/5/13 15:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29489","2018/5/13 16:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29490","2018/5/13 17:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29491","2018/5/13 18:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29492","2018/5/13 19:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29493","2018/5/13 20:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29494","2018/5/13 21:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29495","2018/5/13 22:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29496","2018/5/13 23:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29497","2018/5/14 00:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29498","2018/5/14 01:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29499","2018/5/14 02:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29500","2018/5/14 03:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29501","2018/5/14 04:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29502","2018/5/14 05:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29503","2018/5/14 06:00","Mon","0.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29504","2018/5/14 07:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29505","2018/5/14 08:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29506","2018/5/14 09:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29507","2018/5/14 10:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29508","2018/5/14 11:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29509","2018/5/14 12:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29510","2018/5/14 13:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29511","2018/5/14 14:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29512","2018/5/14 15:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29513","2018/5/14 16:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29514","2018/5/14 17:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29515","2018/5/14 18:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29516","2018/5/14 19:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29517","2018/5/14 20:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29518","2018/5/14 21:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29519","2018/5/14 22:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29520","2018/5/14 23:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29521","2018/5/15 00:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29522","2018/5/15 01:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29523","2018/5/15 02:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29524","2018/5/15 03:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29525","2018/5/15 04:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29526","2018/5/15 05:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29527","2018/5/15 06:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29528","2018/5/15 07:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29529","2018/5/15 08:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29530","2018/5/15 09:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29531","2018/5/15 10:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29532","2018/5/15 11:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29533","2018/5/15 12:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29534","2018/5/15 13:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29535","2018/5/15 14:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29536","2018/5/15 15:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29537","2018/5/15 16:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29538","2018/5/15 17:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29539","2018/5/15 18:00","Tue","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0"
"29540","2018/5/15 19:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29541","2018/5/15 20:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29542","2018/5/15 21:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29543","2018/5/15 22:00","Tue","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0"
"29544","2018/5/15 23:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29545","2018/5/16 00:00","Wed","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0"
"29546","2018/5/16 01:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29547","2018/5/16 02:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29548","2018/5/16 03:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29549","2018/5/16 04:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
